year	 doy	 time	 timeDEC	 WS	 WD	 TA	 RH	 SWIN	 TS	 LWIN	 SWOUT	 LWOUT	 RAD_CS	 PRECIP
2013	180	200	180.083333	1.0165	192.735017	7.130417	87.3	-1.269	4.8172	336.464771	0.779667	 NaN	0	0
2013	180	300	180.125	0.607583	178.551594	6.64825	88.958333	-1.010417	4.5004	333.866545	0.353167	 NaN	0	0
2013	180	400	180.166667	0.373083	129.271203	6.45075	92.041667	-0.316167	4.4072	333.554009	0.13725	 NaN	0	0
2013	180	500	180.208333	0.459	176.587884	6.265667	93.875	7.866917	4.48	332.918162	0.5585	 NaN	55.4186	0
2013	180	600	180.25	0.538083	122.321324	6.635583	94.25	44.693333	5.2504	335.438931	3.568667	 NaN	173.067	0
2013	180	700	180.291667	0.63825	173.446619	7.816667	91.058333	139.959167	7.1388	342.199378	11.118	 NaN	387.5771	0
2013	180	800	180.333333	0.566417	219.689254	9.803333	81.6375	306.725	10.8516	352.253036	26.969167	 NaN	657.6303	0
2013	180	900	180.375	0.540333	275.165474	9.1125	96.008333	514.283333	14.7314	352.554331	60.38	 NaN	906.0004	0
2013	180	1000	180.416667	0.7405	274.758486	9.645833	93.308333	376.033333	16.6534	355.305379	50.48	 NaN	1033.631	0
2013	180	1100	180.458333	0.508	299.92043	9.3025	95.133333	254.875	14.7996	353.56449	28.399167	 NaN	1091.151	0
2013	180	1200	180.5	0.486917	344.048566	9.2525	98.466667	309.7	13.4158	354.324988	25.025	 NaN	1082.742	0
2013	180	1300	180.541667	0.294667	108.697388	9.733333	97.1	267.05	13.4974	357.192408	21.8725	 NaN	1007.744	0
2013	180	1400	180.583333	0.278667	189.616827	9.701667	98.733333	199.133333	12.8084	357.518227	15.6325	 NaN	873.9687	0
2013	180	1500	180.625	0.286	306.902511	9.5525	99.341667	183.558333	12.6396	356.684983	16.455	 NaN	691.1595	0
2013	180	1600	180.666667	0.351583	284.752007	9.705833	99.491667	69.8975	10.9112	357.798761	7.630833	 NaN	477.4458	0
2013	180	1700	180.708333	0.50725	169.219311	9.0575	99.4	30.71	9.5038	353.288503	2.91925	 NaN	261.2571	0
2013	180	1800	180.75	0.32575	162.638865	8.615833	99.466667	6.257583	8.4436	350.287462	0.500417	 NaN	47.93021	0
2013	180	1900	180.791667	0.0575	62.662746	8.393333	99.491667	0.014833	7.8048	348.781661	0.006667	 NaN	0	0
2013	180	2000	180.833333	0.4175	166.000781	8.2625	99.408333	-0.278917	7.2426	347.867978	0.21325	 NaN	0	0
2013	180	2100	180.875	0.80925	175.455786	8.2075	99.4	-0.34525	7.1064	347.492996	0.4655	 NaN	0	0
2013	180	2200	180.916667	0.939333	147.314769	8.19	98.8	-0.846083	6.7372	347.184942	0.686583	 NaN	0	0
2013	180	2300	180.958333	0.698083	146.939612	7.9925	97.8	-0.759167	6.54	345.537154	0.440083	 NaN	0	0
2013	181	0	181	1.128083	149.827658	7.831667	95.8	-0.994167	6.3568	303.311826	0.690667	 NaN	0	0
2013	181	100	181.041667	0.518417	160.124862	7.660833	94.708333	-0.449333	6.0154	301.900144	0.210833	 NaN	0	0
2013	181	200	181.083333	0.281	128.192819	7.321667	95.833333	-0.037083	5.8006	300.189128	0.018083	 NaN	0	0
2013	181	300	181.125	0.377083	139.437127	7.25	96.658333	-0.110583	5.9032	300.017294	0.031917	 NaN	0	0
2013	181	400	181.166667	0.520417	190.581629	7.188333	96.35	-0.26275	5.6674	299.541266	0.061667	 NaN	0	0
2013	181	500	181.208333	0.4675	186.087203	7.0875	96.533333	6.898833	5.6934	298.985018	0.435667	 NaN	54.47664	0
2013	181	600	181.25	0.421833	209.869156	7.26	97.033333	52.831667	6.194	300.19908	4.012333	 NaN	171.4765	0
2013	181	700	181.291667	0.161667	73.94591	8.0675	97.308333	109.7475	7.9986	305.269781	7.988833	 NaN	383.4475	0
2013	181	800	181.333333	0.73025	184.446742	8.720833	94.283333	216.975	9.2552	308.33093	16.695917	 NaN	659.9075	0
2013	181	900	181.375	0.438667	235.8174	10.02	93.866667	663.933333	16.3354	316.415296	71.408333	 NaN	900.1153	0
2013	181	1000	181.416667	0.528917	301.588134	10.800833	91.45	623.383333	19.1336	320.566067	85.125	 NaN	1032.134	0
2013	181	1100	181.458333	1.001167	285.232641	11.891667	85.341667	1031.333333	26.1194	325.316021	152.875	 NaN	1089.116	0
2013	181	1200	181.5	1.165583	272.117074	13.333333	81.091667	1261.916667	34.8892	333.068959	194.766667	 NaN	1079.065	0
2013	181	1300	181.541667	1.006667	286.820516	13.145	82.625	870.208333	34.719	332.465205	135.825	 NaN	1005.118	0
2013	181	1400	181.583333	0.993083	16.86167	12.766667	84.925	476.35	29.1432	330.906416	73.781667	 NaN	871.139	0
2013	181	1500	181.625	0.754583	30.639398	11.238333	89.141667	130.875833	14.4502	322.536883	15.2925	 NaN	688.8134	0
2013	181	1600	181.666667	0.548833	272.769164	10.473333	95.941667	143.666667	12.991	320.080433	16.055	 NaN	476.4732	0
2013	181	1700	181.708333	0.365583	38.234998	10.610833	94.558333	81.415	11.6464	320.473995	8.286417	 NaN	260.9662	0
2013	181	1800	181.75	0.202333	13.423601	9.943333	93.9	10.827917	10.0596	315.93614	1.262167	 NaN	48.00534	0
2013	181	1900	181.791667	0.431583	88.359492	9.3125	93.783333	-0.176667	8.8408	311.881334	0.28575	 NaN	0	0
2013	181	2000	181.833333	0.2575	308.599996	8.9025	94.15	-0.178167	8.2296	309.424377	0.073833	 NaN	0	0
2013	181	2100	181.875	0.1235	76.485491	8.660833	94.866667	-0.273333	7.6396	308.154163	0.068833	 NaN	0	0
2013	181	2200	181.916667	0.264833	93.934338	8.52	94.75	-0.15575	7.499	307.23419	0.179167	 NaN	0	0
2013	181	2300	181.958333	0.53375	85.921168	8.349167	94.175	-0.236583	7.2072	305.9755	0.121667	 NaN	0	0
2013	182	0	182	0.335	59.205701	7.99	93.925	-0.806833	6.503	317.909991	0.266	 NaN	0	0
2013	182	100	182.041667	0.249333	112.825412	7.758333	94.433333	-0.372417	6.0816	316.60812	0.10325	 NaN	0	0
2013	182	200	182.083333	0.624417	194.434011	7.703333	95.191667	-0.954083	6.0042	316.507155	0.19975	 NaN	0	0
2013	182	300	182.125	0.686417	138.297591	7.133	94.083333	-2.15225	4.717	312.560408	0.47825	 NaN	0	0
2013	182	400	182.166667	0.548333	157.361166	6.6845	94.3	-1.878583	3.9422	309.835838	0.339583	 NaN	0	0
2013	182	500	182.208333	0.516417	144.28388	6.574083	94.466667	9.96625	3.8576	309.203962	1.252083	 NaN	53.69161	0
2013	182	600	182.25	0.47525	178.312225	7.20125	94.941667	87.615	5.3524	313.262966	8.056833	 NaN	168.5862	0
2013	182	700	182.291667	0.772083	235.487575	8.8175	87.483333	296.85	9.4418	320.982212	32.089167	 NaN	381.9589	0
2013	182	800	182.333333	0.399083	240.298319	9.090833	91.366667	321.55	12.1006	324.091669	37.745	 NaN	654.3492	0
2013	182	900	182.375	0.36625	9.3959	10.238333	91.625	650.425	17.07	331.667478	90.210833	 NaN	896.1135	0
2013	182	1000	182.416667	0.538167	294.505427	11.464167	85.6	506.358333	20.8416	337.550686	73.435	 NaN	1025.786	0
2013	182	1100	182.458333	0.90025	275.460249	12.454167	80.875	890.991667	27.1844	342.302082	135.083333	 NaN	1084.681	0
2013	182	1200	182.5	0.97575	234.70093	13.331667	79.433333	820.35	30.8408	347.643269	126.216667	 NaN	1075.769	0
2013	182	1300	182.541667	0.996917	274.449185	11.785	89.241667	374.980833	24.48	341.103037	56.729167	 NaN	1002.308	0
2013	182	1400	182.583333	0.5705	268.212925	11.160833	94.783333	224.958333	14.7956	338.958721	18.52	 NaN	869.5457	0
2013	182	1500	182.625	0.526667	138.972622	10.725	96.408333	188.658333	12.7604	336.613286	15.325	 NaN	689.0869	0
2013	182	1600	182.666667	0.339083	179.353752	10.71	99.366667	117.075	12.2914	337.556674	9.859083	 NaN	476.0522	0
2013	182	1700	182.708333	0.491583	214.139106	10.490833	99.375	80.7125	10.9754	336.086116	7.4885	 NaN	260.6201	0
2013	182	1800	182.75	0.18625	70.544695	10.125833	99.241667	35.151583	10.3738	333.599367	3.3395	 NaN	48.0304	0
2013	182	1900	182.791667	0.08	24.313437	9.550833	99.158333	0.262083	9.1236	329.759666	0.128333	 NaN	0	0
2013	182	2000	182.833333	0.176417	55.119754	9.145833	99.183333	-0.177583	8.389	327.107702	0.00625	 NaN	0	0
2013	182	2100	182.875	0.698167	150.659676	8.769167	98.941667	-0.749	7.599	324.571403	0.316333	 NaN	0	0
2013	182	2200	182.916667	0.195917	160.780801	8.320833	98.575	-0.661667	6.5598	321.551247	0.2925	 NaN	0	0
2013	182	2300	182.958333	0.448417	150.330508	8.315833	98.55	-0.647	6.646	321.510905	0.321083	 NaN	0	0
2013	183	0	183	0.389333	215.840847	8.1125	98.433333	-0.114333	6.5854	295.969715	0.015083	 NaN	0	0
2013	183	100	183.041667	0.349	148.734769	7.924167	98.375	-0.348583	6.3362	294.802043	0.304167	 NaN	0	0
2013	183	200	183.083333	0.533667	143.445644	7.260333	97.675	-1.7515	5.0332	290.56121	0.399167	 NaN	0	0
2013	183	300	183.125	0.574167	191.139072	6.966583	97.525	-0.873667	5.0242	288.754811	0.166083	 NaN	0	0
2013	183	400	183.166667	0.48825	150.275454	7.156667	96.95	-0.775	5.0706	289.705659	0.23625	 NaN	0	0
2013	183	500	183.208333	0.772333	193.85033	6.645833	94.408333	11.834167	4.2766	285.85078	1.89075	 NaN	52.71855	0
2013	183	600	183.25	0.251417	152.450123	6.136167	94.291667	77.735833	3.6802	282.822108	7.210833	 NaN	167.8738	0
2013	183	700	183.291667	0.7475	205.735778	8.146083	87.083333	385.325	9.2954	292.300792	40.896667	 NaN	380.8489	0
2013	183	800	183.333333	0.444833	252.026014	10.325	86.75	656.125	17.8278	305.493791	87.096667	 NaN	646.1552	0
2013	183	900	183.375	0.571417	288.437252	10.478333	89.225	653.891667	22.4784	307.385139	93.451667	 NaN	893.5863	0
2013	183	1000	183.416667	0.85475	278.346766	12.514167	81.55	1053.133333	28.9668	317.284681	160.106667	 NaN	1023.871	0
2013	183	1100	183.458333	1.08425	259.243446	13.8275	76.216667	1037.983333	34.3686	323.467693	160.425	 NaN	1080.752	0
2013	183	1200	183.5	1.3515	80.041267	14.2825	75.991667	1054.966667	35.45	326.33968	165.9	 NaN	1072.269	0
2013	183	1300	183.541667	1.338333	141.309535	13.18	80.141667	508.866667	28.5798	320.986738	79.820833	 NaN	998.3135	0
2013	183	1400	183.583333	0.827917	4.862612	12.75	82.475	328.566667	24.0066	319.191817	51.054167	 NaN	865.5153	0
2013	183	1500	183.625	0.714167	285.27819	11.873333	87.658333	209.45	19.97	315.647075	32.530833	 NaN	683.6062	0
2013	183	1600	183.666667	0.9245	81.075768	11.518333	88.041667	52.840833	14.2118	313.522274	7.268333	 NaN	472.7786	0
2013	183	1700	183.708333	0.510917	272.378449	10.73	90.508333	46.63	11.2186	309.452828	6.47025	 NaN	259.2864	0
2013	183	1800	183.75	0.597583	120.888431	9.944167	93.258333	7.112667	9.996	305.51602	1.1665	 NaN	47.89455	0
2013	183	1900	183.791667	0.3135	293.593261	9.4175	94.366667	0.22225	9.1682	302.62385	0.18725	 NaN	0	0
2013	183	2000	183.833333	0.133333	14.330816	9.2125	95.058333	-0.00125	8.7172	301.593536	0.02725	 NaN	0	0
2013	183	2100	183.875	0.2195	293.145197	9.141667	95.758333	0	8.4738	301.39776	0	 NaN	0	0
2013	183	2200	183.916667	0.196667	350.01715	8.846667	96.05	-0.0885	7.95	299.673941	0.072167	 NaN	0	0
2013	183	2300	183.958333	0.055833	7.024824	8.766667	96.266667	-0.000833	7.76	299.254881	0	 NaN	0	0
2013	184	0	184	0.14175	297.253971	8.590833	96.35	-0.005083	7.4388	317.671227	0	 NaN	0	0
2013	184	100	184.041667	0.06375	49.521761	8.1775	96.183333	-0.219417	6.8282	314.986514	0.002083	 NaN	0	0
2013	184	200	184.083333	0.098417	51.141921	7.938333	96.216667	-0.1435	6.3006	313.485347	0.045333	 NaN	0	0
2013	184	300	184.125	0.292917	45.13904	7.823333	96.091667	-0.135833	6.2294	312.719873	0.303583	 NaN	0	0
2013	184	400	184.166667	0.024333	26.41007	7.706667	96.066667	-0.077667	5.9028	311.978267	0	 NaN	0	0
2013	184	500	184.208333	0.46325	141.460112	7.351667	96.416667	16.85075	5.2148	309.868568	1.476167	 NaN	52.40485	0
2013	184	600	184.25	0.388667	164.645598	7.685833	96.566667	102.3275	6.7956	312.009635	8.420167	 NaN	167.8534	0
2013	184	700	184.291667	0.066417	30.681779	8.490833	96.383333	172.183333	9.1054	317.044238	13.948333	 NaN	379.206	0
2013	184	800	184.333333	0.254583	35.83801	8.791667	98.583333	354.1	11.8594	319.702519	35.631667	 NaN	653.827	0
2013	184	900	184.375	0.58375	299.684431	10.661667	91.158333	776.841667	18.6886	329.275296	106.63	 NaN	892.6432	0
2013	184	1000	184.416667	0.965417	250.774424	11.7675	85.416667	1128.341667	25.801	334.405078	170.766667	 NaN	1024.987	0
2013	184	1100	184.458333	1.4085	247.54082	12.6525	81.75	1012.641667	32.302	338.83402	157.725	 NaN	1081.787	0
2013	184	1200	184.5	1.384917	229.883432	12.8625	79.75	723.641667	29.7908	339.409012	112.791667	 NaN	1071.726	0
2013	184	1300	184.541667	1.226917	66.968458	12.8075	80.025	358.6	24.2698	339.155902	55.323333	 NaN	997.9551	0
2013	184	1400	184.583333	0.78975	19.112848	11.625	85.716667	155.175	18.7854	333.577164	23.866667	 NaN	865.3405	0
2013	184	1500	184.625	0.783833	266.336465	11.039167	88.758333	110.191667	12.7156	330.869573	14.835	 NaN	684.8303	0
2013	184	1600	184.666667	0.580917	93.840921	10.460833	91.783333	66.280833	11.2626	328.184487	6.600417	 NaN	473.3329	0
2013	184	1700	184.708333	0.830167	91.295446	9.825833	92.258333	25.845833	10.1138	324.21275	2.200417	 NaN	259.8248	0
2013	184	1800	184.75	0.6975	74.291147	9.354167	93.908333	6.650167	9.183	321.740138	0.6685	 NaN	47.85879	0
2013	184	1900	184.791667	0.400417	106.15427	9.075	95.125	0.080083	8.7072	320.360579	0.067583	 NaN	0	0
2013	184	2000	184.833333	0.085583	39.615601	8.865	95.758333	0	8.3144	319.227086	0	 NaN	0	0
2013	184	2100	184.875	0.044917	339.165813	8.700833	95.95	-0.028667	7.82	318.240308	0.087333	 NaN	0	0
2013	184	2200	184.916667	0.158833	39.299319	8.5325	96.158333	-0.016417	7.494	317.234961	0.04325	 NaN	0	0
2013	184	2300	184.958333	0.295667	43.520517	8.375833	96.275	0	7.4538	316.275933	0	 NaN	0	0
2013	185	0	185	0.35175	208.935446	7.975833	96.308333	-0.064083	7.0912	313.577977	0.239583	 NaN	0	0
2013	185	100	185.041667	0.354417	202.826068	7.895833	96.658333	0	6.9696	313.187628	0	 NaN	0	0
2013	185	200	185.083333	0.47575	150.571764	7.823333	97.166667	0	6.9548	312.895877	0	 NaN	0	0
2013	185	300	185.125	0.30825	148.080544	7.665833	97.258333	0	6.788	311.934195	0	 NaN	0	0
2013	185	400	185.166667	0.71175	181.054378	7.476667	97.416667	-0.089917	6.5292	310.798034	0.178	 NaN	0	0
2013	185	500	185.208333	0.458667	197.841847	7.208333	97.483333	13.028583	6.1328	309.142271	1.199333	 NaN	51.85141	0
2013	185	600	185.25	0.367417	195.302553	7.510833	97.675	91.57	6.8574	311.094959	7.15725	 NaN	167.5375	0
2013	185	700	185.291667	0.582083	169.55982	8.946667	93.133333	277.941667	10.0608	318.679376	24.684167	 NaN	378.9529	0
2013	185	800	185.333333	0.3185	217.369786	10.63	82.466667	356.025	14.0402	325.622843	39.905	 NaN	646.9657	0
2013	185	900	185.375	0.3675	305.80876	11.5575	87.466667	481.441667	17.1476	333.624857	63.1075	 NaN	891.3512	0
2013	185	1000	185.416667	0.61925	289.511693	11.3375	91.108333	770.95	22.2598	333.54611	111.785	 NaN	1025.691	0
2013	185	1100	185.458333	1.065417	290.835733	13.111667	83.1	1180.583333	31.6968	342.298968	180.925	 NaN	1083.102	0
2013	185	1200	185.5	1.556333	242.766034	13.793333	78.858333	1191.416667	34.7402	345.122993	186.883333	 NaN	1073.576	0
2013	185	1300	185.541667	1.303083	240.736983	13.3575	80.875	284.475	28.2164	343.031177	45.034167	 NaN	999.4437	0
2013	185	1400	185.583333	0.955583	107.192745	11.9175	87.483333	133.041667	14.731	336.028539	13.513333	 NaN	868.3229	0
2013	185	1500	185.625	0.529	245.902338	10.614167	96.266667	129.44	12.5518	330.628016	11.590333	 NaN	685.8143	0
2013	185	1600	185.666667	0.728583	195.18559	10.215833	98.8	45.04	10.9068	328.883997	3.80075	 NaN	474.218	0
2013	185	1700	185.708333	0.696417	122.482614	9.813333	98.541667	25.729167	9.9866	326.146404	2.266417	 NaN	259.7098	0
2013	185	1800	185.75	0.456667	101.685544	9.563333	98.116667	12.048583	9.425	324.36671	1.03925	 NaN	47.72762	0
2013	185	1900	185.791667	0.35	107.090036	9.244167	97.991667	0.026167	8.8264	322.249795	0.01	 NaN	0	0
2013	185	2000	185.833333	0.603333	163.612904	9.075833	98.141667	-0.002083	8.4638	321.211147	0.054083	 NaN	0	0
2013	185	2100	185.875	0.136917	61.70243	8.915	98.266667	-0.064583	8.005	320.215277	0.11325	 NaN	0	0
2013	185	2200	185.916667	0.295083	233.134953	8.8675	98.233333	0	7.78	319.898223	0.023917	 NaN	0	0
2013	185	2300	185.958333	0.64725	192.03497	8.5175	98.208333	-0.078083	7.5944	317.644133	0.191333	 NaN	0	0
2013	186	0	186	0.406083	175.902202	8.3875	98.158333	-0.000417	7.4938	358.028001	0.02725	 NaN	0	0
2013	186	100	186.041667	0.53075	164.025034	8.163333	98.2	0	7.3278	356.497936	0	 NaN	0	0
2013	186	200	186.083333	0.08175	3.552108	7.855	98.2	-0.02775	6.9042	354.38521	0	 NaN	0	0
2013	186	300	186.125	0.008583	17.254729	7.6675	98.2	0	6.3972	353.106075	0	 NaN	0	0
2013	186	400	186.166667	0.881583	207.320096	7.216667	97.616667	-0.44925	5.9848	349.869644	0.6605	 NaN	0	0
2013	186	500	186.208333	0.820667	215.835825	7.139167	94.333333	8.553417	5.852	348.336368	1.459	 NaN	50.83631	0
2013	186	600	186.25	0.686417	207.461099	7.471667	91.8	86.524167	6.6802	349.773218	7.379667	 NaN	166.5687	0
2013	186	700	186.291667	0.144333	120.521707	8.376667	89.958333	166.825	8.849	355.299489	13.168333	 NaN	378.9908	0
2013	186	800	186.333333	0.159583	65.209695	8.900833	92.691667	275.783333	11.4068	359.798854	21.704167	 NaN	651.6856	0
2013	186	900	186.375	0.259	60.316181	9.094167	96.866667	225.008333	12.161	362.512875	18.733333	 NaN	895.1999	0
2013	186	1000	186.416667	0.209917	352.893969	8.859167	98.016667	270.825	12.311	361.249408	20.36	 NaN	1029.606	0
2013	186	1100	186.458333	0.34325	53.991216	9.105833	97.833333	294.416667	13.0546	362.908918	22.225	 NaN	1088.165	0
2013	186	1200	186.5	0.4225	154.962004	9.205833	98.6	219.283333	12.6972	363.857055	16.57	 NaN	1079.652	0
2013	186	1300	186.541667	0.993083	232.067786	9.169167	99.175	160.516667	11.4376	363.786498	12.355	 NaN	1005.215	0
2013	186	1400	186.583333	0.676167	97.654957	9.355833	99.483333	151.8	11.0044	365.196229	12.0725	 NaN	871.9836	0
2013	186	1500	186.625	0.723917	101.400534	9.4825	99.5	132.016667	10.6922	366.093154	9.98	 NaN	689.5179	0
2013	186	1600	186.666667	0.8455	195.72869	9.118333	99.4	45.8	9.8232	363.50318	3.797333	 NaN	476.701	0
2013	186	1700	186.708333	0.3455	84.792391	8.7	99.483333	29.389167	8.901	360.612109	2.186583	 NaN	261.2495	0
2013	186	1800	186.75	0.088583	14.891502	8.664167	99.483333	7.773917	8.3492	360.36317	0.489417	 NaN	47.89985	0
2013	186	1900	186.791667	0.232667	230.217132	8.399167	99.4	0.01775	7.785	358.500802	0	 NaN	0	0
2013	186	2000	186.833333	0.361333	161.654251	8.265833	99.4	0	7.5992	357.580322	0	 NaN	0	0
2013	186	2100	186.875	0.710833	215.893458	8.28	99.4	0	7.484	357.678021	0	 NaN	0	0
2013	186	2200	186.916667	0.354417	177.745027	8.123333	99.4	0	7.3432	356.598961	0	 NaN	0	0
2013	186	2300	186.958333	0.160417	26.35277	7.791667	99.4	0	6.8182	354.324431	0	 NaN	0	0
2013	187	0	187	0.004167	10.741483	7.669167	99.4	0	6.2602	357.443786	0	 NaN	0	0
2013	187	100	187.041667	0.536083	199.457214	7.345833	99.35	0	6.1736	355.212757	0	 NaN	0	0
2013	187	200	187.083333	0.240167	208.274289	7.058583	99.4	-0.000833	6.102	353.26996	0.176667	 NaN	0	0
2013	187	300	187.125	0.122083	186.132561	7.11125	99.4	0	5.8008	353.628206	0	 NaN	0	0
2013	187	400	187.166667	0.3295	201.683518	6.948167	99.4	0	5.8006	352.519985	0	 NaN	0	0
2013	187	500	187.208333	0.509333	193.51597	6.954417	99.4	3.667417	5.9134	352.562398	0.1725	 NaN	50.4694	0
2013	187	600	187.25	0.279167	296.157363	7.00275	99.4	34.961667	6.2496	352.890544	2.377583	 NaN	166.0195	0
2013	187	700	187.291667	0.104	357.36686	7.510833	99.4	67.304167	7.1462	356.357115	4.644917	 NaN	379.8216	0
2013	187	800	187.333333	0.2255	208.333464	8.210833	99.483333	167.933333	9.0824	361.210377	12.285	 NaN	650.8072	0
2013	187	900	187.375	0.183417	3.927602	8.694167	99.458333	119.433333	9.5978	364.570927	8.53225	 NaN	893.486	0
2013	187	1000	187.416667	0.181583	249.883023	8.736667	99.4	137.266667	9.8242	364.849978	9.771667	 NaN	1029.007	0
2013	187	1100	187.458333	0.324333	122.367169	8.633333	99.116667	223.383333	10.9262	364.037303	16.155	 NaN	1090.452	0
2013	187	1200	187.5	0.655833	183.89096	8.410833	97.95	186.875	11.014	362.117698	14.034167	 NaN	1084.159	0
2013	187	1300	187.541667	0.80075	87.546461	8.4025	96.325	180.958333	10.5064	361.543864	13.728333	 NaN	1015.612	0
2013	187	1400	187.583333	0.329083	96.45336	8.751667	94.008333	136.225	10.0062	363.219861	10.3875	 NaN	887.0048	0
2013	187	1500	187.625	0.4125	116.202465	8.644167	93.666667	293.091667	11.4008	362.362265	22.5075	 NaN	697.9234	0
2013	187	1600	187.666667	0.240667	50.219451	9.876667	91.883333	189.041667	12.3206	370.392492	18.699167	 NaN	479.6508	0
2013	187	1700	187.708333	0.28025	137.947824	10.2975	90.016667	126.37	11.506	372.725737	14.50975	 NaN	261.32	0
2013	187	1800	187.75	0.14125	117.214562	9.206667	91.866667	24.183667	9.6264	365.681186	2.833833	 NaN	47.73976	0
2013	187	1900	187.791667	0.166083	323.052914	8.263333	94.116667	0.144667	8.1194	359.875479	0.063	 NaN	0	0
2013	187	2000	187.833333	0.061417	43.960248	7.806667	95.233333	0	7.4488	357.093338	0	 NaN	0	0
2013	187	2100	187.875	0.433333	202.953521	7.720833	96.066667	-0.122417	7.0356	356.766859	0.129583	 NaN	0	0
2013	187	2200	187.916667	0.262833	175.946849	7.625	96.316667	-0.057833	6.6206	356.189161	0.088583	 NaN	0	0
2013	187	2300	187.958333	0.34625	201.455508	7.524167	96.583333	-0.125417	6.2702	355.583009	0.1305	 NaN	0	0
2013	188	0	188	0.4925	134.480369	7.618333	95.891667	-0.324167	6.2244	355.936558	0.17825	 NaN	0	0
2013	188	100	188.041667	0.362667	192.310285	7.343333	95	-0.369917	5.8008	353.78669	0.161167	 NaN	0	0
2013	188	200	188.083333	0.18	207.725956	7.181667	95.525	-0.047667	5.6318	352.852594	0.00125	 NaN	0	0
2013	188	300	188.125	0.013917	36.241239	6.96575	96.033333	-0.032083	5.0814	351.547826	0	 NaN	0	0
2013	188	400	188.166667	0.503333	195.863758	6.799667	96.4	-0.229667	5.1894	350.538864	0.179583	 NaN	0	0
2013	188	500	188.208333	0.711	186.469867	6.746417	96.241667	3.676583	5.3438	350.132414	0.49125	 NaN	49.60046	0
2013	188	600	188.25	0.36025	214.94097	6.877833	95.583333	37.0625	5.8774	350.817583	2.760083	 NaN	164.661	0
2013	188	700	188.291667	0.07725	17.323521	7.518333	96.125	137.191667	7.5156	355.326527	9.790583	 NaN	377.5115	0
2013	188	800	188.333333	0.155833	67.495884	8.241667	96.233333	200.541667	10.109	360.326291	14.689167	 NaN	653.2611	0
2013	188	900	188.375	0.173583	84.216838	8.599167	98.141667	248.708333	11.437	363.413838	18.019167	 NaN	890.9295	0
2013	188	1000	188.416667	0.249917	127.54311	9.305	98.708333	175.625	11.1702	368.549974	13.065833	 NaN	1025.699	0
2013	188	1100	188.458333	0.777333	211.229459	8.628333	96.65	247.391667	11.4672	363.140804	18.725	 NaN	1086.74	0
2013	188	1200	188.5	1.008167	153.860675	8.650833	95.866667	246.875	11.1896	363.045598	18.725	 NaN	1081.385	0
2013	188	1300	188.541667	0.356667	92.969533	9.1125	95.691667	223.225	12.0544	366.212552	16.8025	 NaN	1012.809	0
2013	188	1400	188.583333	0.378333	169.318423	9.229167	97.208333	159.816667	11.4618	367.527521	12.241667	 NaN	876.6935	0
2013	188	1500	188.625	0.776583	125.043929	8.986667	94.791667	116.2	10.163	365.03734	8.95025	 NaN	691.4973	0
2013	188	1600	188.666667	0.62825	83.189336	8.673333	94.333333	72.371667	9.4154	362.705776	5.68775	 NaN	477.8205	0
2013	188	1700	188.708333	0.296917	2.725618	8.270833	95.275	28.729167	8.4784	360.222683	2.113917	 NaN	261.5485	0
2013	188	1800	188.75	0.236583	156.00802	7.928333	96.1	7.24125	7.7648	358.125368	0.494833	 NaN	47.45732	0
2013	188	1900	188.791667	0.072583	43.45571	7.7575	96.141667	0.029583	7.121	356.966514	0.062167	 NaN	0	0
2013	188	2000	188.833333	0.124333	123.968713	7.6	96.275	-0.102083	6.6156	355.930605	0.127167	 NaN	0	0
2013	188	2100	188.875	0.146667	53.222422	7.54	96.416667	0	6.2958	355.564814	0.0185	 NaN	0	0
2013	188	2200	188.916667	0.066667	19.625259	7.399167	96.591667	-0.048083	5.9388	354.658592	0.003333	 NaN	0	0
2013	188	2300	188.958333	0.243667	245.04542	7.179167	96.733333	-0.097917	5.7956	353.206377	0.086	 NaN	0	0
2013	189	0	189	0.0395	8.942285	7.073333	96.8	0	5.6368	337.792613	0	 NaN	0	0
2013	189	100	189.041667	0.40875	122.367024	6.906667	97.008333	0	5.8826	336.760244	0	 NaN	0	0
2013	189	200	189.083333	0.0345	351.42892	6.6525	97.016667	0	5.5546	335.096666	0	 NaN	0	0
2013	189	300	189.125	0.024667	358.840969	6.498333	97.116667	0	5.1636	334.120041	0	 NaN	0	0
2013	189	400	189.166667	0.439167	199.89381	6.435083	97.291667	-0.037083	5.0194	333.760513	0.002083	 NaN	0	0
2013	189	500	189.208333	0.252333	178.053543	6.427917	97.583333	7.299	5.0396	333.801726	0.44325	 NaN	49.28218	0
2013	189	600	189.25	0.252083	117.287717	6.697583	97.791667	50.5625	5.6666	335.627347	3.4175	 NaN	165.2888	0
2013	189	700	189.291667	0.319583	247.373145	7.408833	97.975	128.891667	7.7732	340.375279	9.399167	 NaN	378.7038	0
2013	189	800	189.333333	0.279917	206.243447	8.135833	97.783333	177.533333	9.1326	345.172963	12.989167	 NaN	649.0446	0
2013	189	900	189.375	0.147417	54.857282	8.4925	95.025	320.95	11.6234	346.685404	24.165	 NaN	898.7114	0
2013	189	1000	189.416667	0.296833	344.871366	9.184167	98.308333	360.916667	13.6078	352.461721	27.993333	 NaN	1030.62	0
2013	189	1100	189.458333	0.503583	243.088676	9.4175	98.708333	325.541667	13.9248	354.197178	29.196667	 NaN	1090.016	0
